open,high,low,close,volume,trade_count,vwap
102703.3145,102703.3145,102607.3,102607.3,0.0,0.0,102655.30725
102664.7965,102711.35,102664.7965,102711.35,0.0,0.0,102688.07325
102763.4615,102804.1925,102692.2905,102692.2905,0.0,0.0,102748.2415
102758.0135,102845.686,102758.0135,102813.882,0.0,0.0,102801.84975
102857.5755,103017.279,102857.5755,102970.2,0.0,0.0,102937.42725
102919.795,102980.1765,102919.795,102980.1765,0.0,0.0,102949.98575
102900.65,102900.65,102900.65,102900.65,0.0,0.0,102900.65
102953.66,103053.107,102953.66,103053.107,0.0,0.0,103003.3835
103009.02,103091.702,102984.2,103041.76,0.001897154,1.0,103091.702
103083.025,103083.025,103083.025,103083.025,0.0,0.0,103083.025
103027.8035,103027.8035,102897.48,102911.268,0.0,0.0,102962.64175
102862.963,102980.91,102862.963,102922.75,0.0,0.0,102921.9365
102851.85,102852.1,102802.074,102812.639,0.019473993,1.0,102852.1
102862.615,102862.615,102862.615,102862.615,0.0,0.0,102862.615
102805.825,102949.3,102805.825,102880.65,0.000378065,1.0,102949.3
102813.9,102880.65,102813.9,102871.0,0.095880376,1.0,102813.9
102954.2165,103018.933,102915.84,102915.84,0.001327283,1.0,103018.933
102863.9445,102863.9445,102863.9445,102863.9445,0.0,0.0,102863.9445
102929.122,102929.122,102761.875,102761.875,0.000121252,1.0,102929.122
102836.3455,102836.3455,102836.3455,102836.3455,0.0,0.0,102836.3455
102766.0,102766.0,102766.0,102766.0,0.0,0.0,102766.0
102830.4,102830.4,102760.4175,102760.4175,0.000473128,1.0,102830.4
102805.1,102878.765,102805.1,102878.765,0.0,0.0,102841.9325
102794.285,102794.285,102794.285,102794.285,0.0,0.0,102794.285
102678.809,102678.809,102678.809,102678.809,0.0,0.0,102678.809
102758.745,102758.745,102758.745,102758.745,0.0,0.0,102758.745
102723.145,102758.27,102723.145,102758.27,0.0,0.0,102740.7075
102810.6755,102810.6755,102755.623,102755.623,0.0,0.0,102783.14925
102703.305,102777.856,102703.305,102770.3365,0.0,0.0,102740.5805
102804.083,102848.816,102733.52,102779.2125,0.000658098,1.0,102848.816
102857.598,102921.9195,102857.598,102921.9195,0.0,0.0,102889.75875
102841.8635,102841.8635,102810.761,102810.761,0.0,0.0,102826.31225
102744.695,102744.695,102678.2,102678.2,0.0,0.0,102711.4475
102634.97,102634.97,102480.967,102480.967,0.0,0.0,102557.9685
102439.97,102439.97,102364.5775,102438.5235,0.0,0.0,102402.27375
102486.935,102486.935,102363.07,102363.07,0.0,0.0,102425.0025
102423.101,102423.101,102423.101,102423.101,0.0,0.0,102423.101
102509.0775,102509.0775,102509.0775,102509.0775,0.0,0.0,102509.0775
102449.633,102487.0,102406.25,102487.0,0.0,0.0,102446.625
102569.8,102569.8,102419.545,102419.545,0.002585194,1.0,102569.8
102486.264,102486.264,102486.264,102486.264,0.0,0.0,102486.264
102442.046,102476.0995,102442.046,102476.0995,0.0,0.0,102459.07275
102529.313,102529.313,102495.932,102495.932,0.0,0.0,102512.6225
102537.3045,102569.44,102495.95,102495.95,0.0,0.0,102532.695
102528.29,102528.29,102528.29,102528.29,0.0,0.0,102528.29
102590.445,102674.105,102590.445,102674.105,0.0,0.0,102632.275
102625.343,102692.64,102564.25,102564.25,0.018950515,1.0,102692.64
102624.0,102627.075,102564.25,102627.075,0.001896319,1.0,102624.0
102665.597,102718.1475,102665.597,102718.1475,0.0,0.0,102691.87225
102673.3485,102673.3485,102573.895,102573.895,0.0,0.0,102623.62175
102517.4135,102627.87,102517.4135,102627.87,0.0,0.0,102572.64175
102683.5,102700.543,102629.1,102700.543,0.011547311,1.0,102629.1
102659.255,102659.255,102659.255,102659.255,0.0,0.0,102659.255
102641.1705,102641.1705,102534.205,102534.205,0.0,0.0,102587.68775
102571.59,102571.59,102571.59,102571.59,0.0,0.0,102571.59
102616.8,102616.8,102561.6765,102561.6765,0.0,0.0,102589.23825
102497.165,102497.165,102497.165,102497.165,0.0,0.0,102497.165
102573.2645,102667.589,102492.34,102579.88,0.00051159,1.0,102492.34
102514.55,102514.55,102466.9865,102466.9865,0.0,0.0,102490.76825
102421.89,102421.89,102421.89,102421.89,0.0,0.0,102421.89
102458.7885,102503.035,102458.7885,102503.035,0.0,0.0,102480.91175
102584.9855,102673.78,102584.9855,102673.78,0.0,0.0,102629.38275
102718.6505,103052.5775,102718.6505,102994.8,0.0,0.0,102885.614
102942.695,102971.205,102942.695,102971.205,0.0,0.0,102956.95
102966.2675,103005.4685,102958.613,102998.65,0.00092793,1.0,102958.613
103035.865,103112.52,102985.65,103000.925,0.000943667,1.0,103112.52
102953.9615,102953.9615,102883.86,102883.86,0.0,0.0,102918.91075
102929.344,102985.6455,102929.344,102933.894,0.0,0.0,102957.49475
103003.988,103003.988,102917.2,102917.2,0.000982448,1.0,103003.988
102870.41,102924.45,102733.237,102841.135,0.001501415,2.0,102824.5474961406
102860.8015,102860.8015,102860.8015,102860.8015,0.0,0.0,102860.8015
102953.82,102953.82,102886.9,102887.5365,0.0,0.0,102920.36
102810.04,102936.695,102810.04,102936.695,0.000943667,1.0,102810.04
102853.1425,102853.1425,102853.1425,102853.1425,0.0,0.0,102853.1425
102934.1145,102934.1145,102934.1145,102934.1145,0.0,0.0,102934.1145
102851.445,102851.445,102851.445,102851.445,0.0,0.0,102851.445
102913.78,102944.0855,102846.1895,102944.0855,0.000283646,1.0,102913.78
103022.01,103022.01,102944.0855,102965.1915,0.000432484,1.0,103022.01
102909.2315,102909.2315,102843.785,102843.785,0.0,0.0,102876.50825
102813.286,102916.215,102813.286,102916.215,0.0,0.0,102864.7505
102872.8185,102872.8185,102872.8185,102872.8185,0.0,0.0,102872.8185
102898.6285,102898.6285,102898.6285,102898.6285,0.0,0.0,102898.6285
102875.0,102875.0,102875.0,102875.0,0.0,0.0,102875.0
102804.43,102804.43,102756.602,102756.602,0.0,0.0,102780.516
102692.4,102767.9,102691.9085,102691.9085,0.001728536,1.0,102767.9
102776.724,102776.724,102776.724,102776.724,0.0,0.0,102776.724
102854.444,102854.444,102725.3,102736.3545,0.000777129,2.0,102785.2432076373
102707.2425,102707.2425,102707.2425,102707.2425,0.0,0.0,102707.2425
102651.9785,102651.9785,102595.485,102595.485,0.0,0.0,102623.73175
102541.8085,102541.8085,102496.85,102496.85,0.0,0.0,102519.32925
102563.765,102563.765,102563.765,102563.765,0.0,0.0,102563.765
102475.4885,102548.1265,102475.4885,102548.1265,0.0,0.0,102511.8075
102565.46,102565.46,102565.46,102565.46,0.0,0.0,102565.46
102534.0535,102534.0535,102457.4565,102457.4565,0.0,0.0,102495.755
102528.75,102528.75,102427.195,102427.195,0.0,0.0,102477.9725
102377.5445,102453.2,102341.5525,102407.076,0.001144436,1.0,102453.2
102368.944,102368.944,102368.944,102368.944,0.0,0.0,102368.944
102321.405,102321.405,102286.2,102286.2,0.0,0.0,102303.8025
102325.188,102325.188,102240.803,102307.035,0.000662546,1.0,102305.206
102275.1,102275.1,102275.1,102275.1,0.0,0.0,102275.1
102312.527,102312.527,102312.527,102312.527,0.0,0.0,102312.527
102290.945,102290.945,102171.55,102171.55,0.0,0.0,102231.2475
102225.055,102274.7545,102225.055,102274.7545,0.0,0.0,102249.90475
102202.985,102202.985,102202.985,102202.985,0.0,0.0,102202.985
102172.63,102172.63,102172.63,102172.63,0.0,0.0,102172.63
102228.6,102228.6,102228.6,102228.6,0.0,0.0,102228.6
102161.121,102161.121,102161.121,102161.121,0.0,0.0,102161.121
102113.35,102113.35,102113.35,102113.35,0.0,0.0,102113.35
102089.75,102089.75,102033.065,102033.065,0.0,0.0,102061.4075
102089.15,102089.15,102009.4965,102009.4965,0.0,0.0,102049.32325
101987.43,102067.46,101987.43,102012.1185,9.886e-05,1.0,102067.46
102061.11,102069.205,102000.095,102000.095,0.0,0.0,102034.65
101947.4285,101947.4285,101897.2665,101897.2665,0.0,0.0,101922.3475
101972.1375,101972.1375,101917.598,101917.598,0.0,0.0,101944.86775
101850.763,101850.763,101850.763,101850.763,0.0,0.0,101850.763
101898.305,101913.4835,101858.264,101913.4835,0.0,0.0,101885.87375
101844.35,101844.35,101844.35,101844.35,0.0,0.0,101844.35
101878.983,102072.09,101878.983,102072.09,0.0,0.0,101975.5365
101990.849,102126.4155,101990.849,102126.4155,0.0,0.0,102058.63225
102050.148,102050.148,102050.148,102050.148,0.0,0.0,102050.148
102109.54,102109.54,102050.148,102088.8865,0.00014294,1.0,102109.54
102162.4315,102162.4315,102081.3525,102081.3525,0.0,0.0,102121.892
102142.7655,102142.7655,102096.145,102096.145,0.0,0.0,102119.45525
102142.338,102211.29,102142.338,102211.29,0.0,0.0,102176.814
102142.6945,102194.7025,102098.7105,102194.7025,0.0,0.0,102146.7065
102236.395,102348.19,102236.395,102313.5835,0.0,0.0,102292.2925
102373.067,102373.067,102294.103,102294.103,0.0005,1.0,102373.067
102235.061,102235.061,102235.061,102235.061,0.0,0.0,102235.061
102178.55,102231.365,102178.55,102231.365,0.0,0.0,102204.9575
102170.13,102231.74,102170.13,102197.015,0.000114215,1.0,102231.74
102141.07,102185.19,102130.4,102130.4,0.05,1.0,102185.19
102186.0485,102243.357,102179.15,102179.15,0.000475844,1.0,102243.357
102254.4235,102254.4235,102196.9915,102196.9915,0.0,0.0,102225.7075
102124.691,102124.691,102124.691,102124.691,0.0,0.0,102124.691
102096.525,102096.525,102050.7915,102088.4635,0.0,0.0,102073.65825
102146.2775,102146.2775,102146.2775,102146.2775,0.0,0.0,102146.2775
102182.45,102221.914,102182.45,102221.914,0.0,0.0,102202.182
102281.6,102335.5125,102281.6,102335.5125,0.049444112,1.0,102333.8
102246.9855,102246.9855,102246.9855,102246.9855,0.0,0.0,102246.9855
102297.61,102297.61,102297.61,102297.61,0.0,0.0,102297.61
102377.6085,102377.6085,102377.6085,102377.6085,0.0,0.0,102377.6085
102436.595,102436.595,102436.595,102436.595,0.0,0.0,102436.595
102489.1745,102489.1745,102489.1745,102489.1745,0.0,0.0,102489.1745
102543.774,102543.774,102543.774,102543.774,0.0,0.0,102543.774
102607.138,102607.138,102522.8875,102567.0505,0.000535069,1.0,102607.138
102612.65,102612.65,102612.65,102612.65,0.0,0.0,102612.65
102574.035,102651.0,102523.795,102523.795,0.007962444,1.0,102651.0
102448.79,102559.785,102448.79,102524.6385,0.000481505,1.0,102448.79
102567.7585,102567.7585,102567.7585,102567.7585,0.0,0.0,102567.7585
102617.704,102617.704,102617.704,102617.704,0.0,0.0,102617.704
102546.11,102546.11,102546.11,102546.11,0.0,0.0,102546.11
102473.32,102553.2275,102473.32,102487.276,0.00112589,1.0,102473.32
102435.2715,102435.2715,102435.2715,102435.2715,0.0,0.0,102435.2715
102361.643,102561.192,102361.643,102467.046,3.6942e-05,2.0,102472.4315331059
102470.095,102540.1,102272.206,102380.796,0.002713878,2.0,102534.3851349987
102467.8695,102499.3695,102467.8695,102499.3695,0.0,0.0,102483.6195
102519.155,102519.155,102519.155,102519.155,0.0,0.0,102519.155
102520.973,102520.973,102374.55,102393.286,0.001,1.0,102462.5
102342.74,102353.25,102261.34,102353.25,0.0009985,1.0,102261.34
102381.1025,102381.1025,102333.42,102333.42,0.0,0.0,102357.26125
102337.2515,102337.2515,102337.2515,102337.2515,0.0,0.0,102337.2515
102393.26,102393.26,102312.62,102312.62,0.0,0.0,102352.94
102290.77,102290.77,102281.845,102281.845,0.0,0.0,102286.3075
102261.34,102261.34,102123.63,102133.215,0.0019985,2.0,102192.53668001
102074.332,102074.332,101982.667,101982.667,0.0,0.0,102028.4995
102021.034,102083.25,102021.034,102083.25,0.0,0.0,102052.142
102036.2,102036.2,101967.469,101967.469,0.0,0.0,102001.8345
102014.35,102014.35,102014.35,102014.35,0.0,0.0,102014.35
102000.745,102000.745,102000.745,102000.745,0.0,0.0,102000.745
102042.5075,102095.875,102042.5075,102095.875,0.0,0.0,102069.19125
102048.9355,102048.9355,102048.9355,102048.9355,0.0,0.0,102048.9355
102030.1735,102058.7665,102030.1735,102058.7665,0.0,0.0,102044.47
102015.4115,102015.4115,101967.19,101967.19,0.0,0.0,101991.30075
102007.8655,102007.8655,102007.8655,102007.8655,0.0,0.0,102007.8655
101964.6,101964.6,101964.6,101964.6,0.0,0.0,101964.6
101906.452,101934.6645,101866.634,101934.6645,0.1995,1.0,101866.634
101950.3525,101950.3525,101916.07,101916.07,0.0,0.0,101933.21125
101979.357,101979.357,101979.357,101979.357,0.0,0.0,101979.357
102010.923,102060.3615,102010.923,102060.3615,0.0,0.0,102035.64225
102001.673,102001.673,102001.673,102001.673,0.0,0.0,102001.673
102065.2435,102124.935,102051.9615,102051.9615,0.0,0.0,102088.44825
102103.9,102103.9,102051.9615,102086.2855,0.000190597,1.0,102103.9
102018.5,102049.937,101999.12,101999.12,0.0,0.0,102024.5285
101937.3,101937.3,101937.3,101937.3,0.0,0.0,101937.3
102000.3,102000.3,101937.3,101965.4785,0.000920091,1.0,102000.3
102048.257,102048.257,101880.9355,101880.9355,0.0002,1.0,102048.257
101927.662,101927.662,101927.662,101927.662,0.0,0.0,101927.662
101872.1,101872.1,101872.1,101872.1,0.0,0.0,101872.1
101852.695,101852.695,101731.7535,101731.7535,0.0,0.0,101792.22425
101681.01,101681.01,101569.0785,101569.0785,0.0,0.0,101625.04425
101522.87,101522.87,101487.335,101517.0755,0.0,0.0,101505.1025
101467.65,101517.833,101381.75,101459.069,1.0664e-05,1.0,101381.75
101379.7,101651.15,101379.7,101535.05,0.004573262,13.0,101576.1383766406
101465.3,101645.495,101330.573,101423.005,0.043677347,62.0,101502.5913789114
101354.7,101525.54,101327.31,101396.98,0.023352127,44.0,101482.0145581655
101459.26,101459.26,101394.0575,101394.0575,1.4947e-05,1.0,101459.26
101348.5,101348.5,101292.212,101319.668,0.0,0.0,101320.356
101415.0955,101415.0955,101231.9795,101231.9795,0.0,0.0,101323.5375
101283.9445,101283.9445,101247.5,101247.5,0.0,0.0,101265.72225
101206.9795,101206.9795,101206.9795,101206.9795,0.0,0.0,101206.9795
101257.72,101294.75,101181.382,101181.382,0.0,0.0,101238.066
101236.465,101345.3425,101236.465,101345.3425,0.0,0.0,101290.90375
101414.2,101414.2,101414.2,101414.2,0.0,0.0,101414.2
101350.6485,101423.51,101350.6485,101423.51,0.0,0.0,101387.07925
101340.9155,101398.6,101340.9155,101398.6,0.0,0.0,101369.75775
101353.94,101353.94,101353.94,101353.94,0.0,0.0,101353.94
101401.942,101401.942,101401.942,101401.942,0.0,0.0,101401.942
101349.865,101349.865,101091.4255,101091.4255,0.0,0.0,101220.64525
101153.42,101178.275,101153.42,101178.275,0.0,0.0,101165.8475
101263.4,101357.417,101263.4,101287.7185,0.0,0.0,101310.4085
101244.437,101244.437,101206.0465,101206.0465,0.0,0.0,101225.24175
101138.05,101138.05,101138.05,101138.05,0.0,0.0,101138.05
101176.965,101176.965,101138.791,101138.791,0.0,0.0,101157.878
101197.028,101197.028,101154.442,101154.442,0.0,0.0,101175.735
101191.123,101311.53,101191.123,101311.53,0.0,0.0,101251.3265
101240.7945,101240.7945,101240.7945,101240.7945,0.0,0.0,101240.7945
101167.889,101332.455,101167.889,101332.455,0.0,0.0,101250.172
101277.57,101346.4,101277.57,101346.4,0.0,0.0,101311.985
101395.125,101438.9,101395.125,101438.9,0.0,0.0,101417.0125
101386.5705,101386.5705,101386.5705,101386.5705,0.0,0.0,101386.5705
101326.4,101356.7935,101279.55,101342.9,0.005166536,2.0,101332.0154724849
101408.132,101408.132,101408.132,101408.132,0.0,0.0,101408.132
101352.1,101352.1,101352.1,101352.1,0.0,0.0,101352.1
101419.905,101419.905,101356.411,101356.411,0.0,0.0,101388.158
101429.45,101429.45,101324.7935,101324.7935,0.002010825,2.0,101415.582060224
101391.587,101391.587,101324.7935,101350.45,0.000972447,1.0,101391.587
101367.67,101367.67,101367.67,101367.67,0.0,0.0,101367.67
101432.4,101432.4,101367.67,101393.891,0.002,1.0,101432.4
101465.032,101465.032,101393.891,101451.5705,9.855e-06,1.0,101465.032
101400.14,101400.14,101294.0245,101323.305,0.0,0.0,101347.08225
101272.349,101272.349,101122.756,101122.756,0.002,1.0,101205.0
101083.6775,101185.2315,101083.6775,101185.2315,0.0,0.0,101134.4545
101124.05,101198.2,101052.69,101052.69,0.000480759,1.0,101198.2
101122.0,101122.0,100987.61,101082.5215,1.1634e-05,1.0,101122.0
101031.444,101076.405,101031.444,101037.89,0.0,0.0,101053.9245
100982.899,101042.8,100829.155,100829.155,0.000644052,1.0,101042.8
100882.252,100882.252,100882.252,100882.252,0.0,0.0,100882.252
100897.8725,100897.8725,100855.463,100855.463,0.0,0.0,100876.66775
100905.2,100911.8355,100855.463,100911.8355,1.2922e-05,1.0,100905.2
100947.335,100994.114,100947.335,100994.114,0.0,0.0,100970.7245
101051.5,101051.5,101051.5,101051.5,0.0,0.0,101051.5
100975.09,100975.09,100882.977,100882.977,0.0,0.0,100929.0335
100846.05,100846.05,100678.468,100732.43,5.4491e-05,1.0,100750.0
100775.3,100847.1,100775.3,100820.564,1.5262e-05,1.0,100847.1
100752.364,100850.835,100752.364,100850.835,0.0,0.0,100801.5995
100824.3375,100874.229,100824.3375,100874.229,0.0,0.0,100849.28325
100797.321,100797.321,100684.85,100684.85,0.0,0.0,100741.0855
100703.7,100709.185,100601.352853598,100614.523353598,0.002428872,3.0,100666.2928687267
100578.702853598,100578.702853598,100578.702853598,100578.702853598,0.0,0.0,100578.702853598
100545.905707196,100545.905707196,100512.2185,100512.2185,0.007,1.0,100545.905707196
100500.0,100500.0,100277.5595,100277.5595,5.3532e-05,1.0,100500.0
100321.61,100426.3695,100321.61,100426.3695,0.0,0.0,100373.98975
100483.019,100483.019,100362.185,100380.178,1.7367e-05,1.0,100483.019
100323.3895,100323.3895,100299.1995,100299.1995,0.0,0.0,100311.2945
100334.66,100334.66,100334.66,100334.66,0.0,0.0,100334.66
100301.8,100301.8,100259.877,100259.877,0.0,0.0,100280.8385
100288.875,100288.875,100288.875,100288.875,0.0,0.0,100288.875
100274.049,100404.45,100274.049,100358.505,0.004866659,2.0,100334.5470116924
100404.205,100404.205,100346.51,100346.51,0.0,0.0,100375.3575
100313.055,100313.055,100291.645,100291.645,0.0,0.0,100302.35
100321.708,100321.708,100321.708,100321.708,0.0,0.0,100321.708
100284.66,100297.0745,100284.66,100297.0745,0.0,0.0,100290.86725
100365.15,100487.2335,100325.377,100487.2335,1.884e-05,1.0,100429.5
100529.6,100529.6,100333.5,100381.724,0.0,0.0,100431.55
100422.9805,100535.463,100422.9805,100535.463,0.0,0.0,100479.22175
100582.85,100582.85,100582.85,100582.85,0.0,0.0,100582.85
100657.5,100657.5,100554.95,100554.95,0.00098,1.0,100657.5
100494.0,100566.8,100469.1,100469.1,1.6085e-05,1.0,100566.8
100405.8275,100405.8275,100381.178,100381.178,0.0,0.0,100393.50275
100415.575,100415.575,100415.575,100415.575,0.0,0.0,100415.575
100346.45,100574.35,100346.45,100574.35,0.022347801,1.0,100346.45
100629.4805,100800.47,100629.4805,100800.47,0.0,0.0,100714.97525
100833.48,100922.684,100754.625,100906.815,1.8748e-05,1.0,100922.684
100967.595,101071.614,100967.595,101071.614,0.0,0.0,101019.6045
100982.389,100982.389,100854.452,100947.011,0.0,0.0,100918.4205
101004.52,101028.23,100940.17,100940.17,0.0,0.0,100984.2
100902.5965,100902.5965,100902.5965,100902.5965,0.0,0.0,100902.5965
100954.123,100954.123,100809.295,100809.295,1.3789e-05,1.0,100954.123
100756.801,100849.1291666667,100756.801,100849.1291666667,0.0,0.0,100802.9650833333
100862.6936666667,100862.6936666667,100840.9261666667,100840.9261666667,0.0,0.0,100851.8099166667
100849.865,100849.865,100728.705,100729.15,0.01854959,2.0,100843.0616891033
100674.969,100674.969,100578.895,100578.895,0.0,0.0,100626.932
100633.4,100633.4,100545.1,100545.1,1.4613e-05,1.0,100633.4
100617.505,100704.08,100617.505,100704.08,0.0,0.0,100660.7925
100765.89,100765.89,100639.084,100639.084,0.0,0.0,100702.487
100621.7,100621.7,100621.7,100621.7,0.0,0.0,100621.7
100664.85,100664.85,100664.85,100664.85,0.0,0.0,100664.85
100701.25,100779.97,100621.1,100739.5695,0.001365606,3.0,100628.7404506058
100669.916,100669.916,100578.81,100578.81,0.0,0.0,100624.363
100615.6185,100671.3,100615.6185,100671.3,0.0,0.0,100643.45925
100744.7,100744.7,100629.78,100629.78,1.6543e-05,1.0,100744.7
100668.985,100712.4,100668.985,100712.4,0.0,0.0,100690.6925
100788.3,100788.3,100711.466,100711.466,0.019308574,1.0,100788.3
100789.935,100833.6,100772.7345,100772.7345,0.0,0.0,100803.16725
100845.55,100845.55,100845.55,100845.55,0.0,0.0,100845.55
100877.2225,100956.685,100877.2225,100929.16,1.5149e-05,1.0,100956.685
100961.225,100961.225,100924.618,100924.618,0.0,0.0,100942.9215
100970.78,100970.78,100970.78,100970.78,0.0,0.0,100970.78
101011.343,101011.343,101011.343,101011.343,0.0,0.0,101011.343
101064.886,101064.886,100991.15,100991.15,1.358e-05,1.0,101064.886
101062.1,101062.1,101062.1,101062.1,0.0,0.0,101062.1
101107.771,101337.77,101107.771,101163.99,0.0,0.0,101222.7705
101238.66,101287.155,101226.6,101226.6,0.0,0.0,101256.8775
101186.746,101205.745,101186.746,101205.745,0.0,0.0,101196.2455
101263.39,101280.94,101205.745,101280.94,1.2489e-05,1.0,101263.39
101236.1345,101236.1345,101162.4265,101162.4265,0.0,0.0,101199.2805
101132.4375,101132.4375,101012.0,101012.0,0.0,0.0,101072.21875
100990.935,100990.935,100932.9,100932.9,0.0,0.0,100961.9175
100882.985,100973.21,100882.985,100973.21,0.0,0.0,100928.0975
100892.27,101026.7635,100892.27,101026.7635,0.00011058,2.0,100902.8260806656
100977.2215,101098.534,100977.2215,101098.534,0.0,0.0,101037.87775
101126.2,101126.2,101126.2,101126.2,0.0,0.0,101126.2
101160.1195,101160.1195,101160.1195,101160.1195,0.0,0.0,101160.1195
101232.7035,101232.7035,101232.7035,101232.7035,0.0,0.0,101232.7035
101166.15,101233.5,100997.4785,100997.4785,1.317e-05,1.0,101233.5
100959.88,101073.2885,100959.88,101039.9385,0.0,0.0,101016.58425
100999.4775,101109.11,100999.4775,101109.11,0.0,0.0,101054.29375
101149.6,101149.6,101149.6,101149.6,0.0,0.0,101149.6
101089.65,101213.413,101089.65,101213.413,0.0,0.0,101151.5315
101238.125,101324.6285,101238.125,101324.6285,1.0839e-05,1.0,101298.95
101279.228,101316.8395,101279.228,101316.8395,0.0,0.0,101298.03375
101269.345,101333.19,101238.955,101238.955,1.0255e-05,1.0,101333.19
101216.2545,101216.2545,101216.2545,101216.2545,0.0,0.0,101216.2545
101264.754,101264.754,101264.754,101264.754,0.0,0.0,101264.754
101218.05,101251.025,101199.886,101199.886,0.0,0.0,101225.4555
101143.33,101143.33,101143.33,101143.33,0.0,0.0,101143.33
101188.434,101261.91,101122.7985,101122.7985,9.972e-06,1.0,101261.91
101086.63,101086.63,101086.63,101086.63,0.0,0.0,101086.63
101140.32,101140.32,101140.32,101140.32,0.0,0.0,101140.32
101068.72,101068.72,101068.72,101068.72,0.0,0.0,101068.72
101138.04,101138.04,101068.72,101078.552,1.0759e-05,1.0,101138.04
101029.57,101057.835,100988.76,101057.835,0.00097755,1.0,100988.76
101108.779,101108.779,101049.465,101049.465,0.0,0.0,101079.122
101085.8785,101152.3725,101085.8785,101152.3725,0.0,0.0,101119.1255
101201.6405,101283.294,101198.88,101235.74,0.000993648,2.0,101273.0033135597
101178.345,101178.345,101086.72,101086.72,0.0,0.0,101132.5325
101040.3,101055.645,100898.65,100898.65,0.0,0.0,100977.1475
100845.9,100898.65,100845.9,100889.42,0.004646995,1.0,100845.9
100973.94,100973.94,100729.27,100729.27,1.5243e-05,1.0,100973.94
100780.725,100822.4985,100780.725,100822.4985,0.0,0.0,100801.61175
100901.8575,100901.8575,100803.36,100803.36,0.0,0.0,100852.60875
100887.37,100958.04,100887.37,100890.2675,1.3886e-05,1.0,100958.04
100960.33,100960.33,100960.33,100960.33,0.0,0.0,100960.33
101018.0295,101018.0295,100957.4505,100957.4505,0.0,0.0,100987.74
100908.25,100951.2,100908.25,100951.2,0.0,0.0,100929.725
101012.965,101012.965,101012.965,101012.965,0.0,0.0,101012.965
101083.11,101083.11,100983.0995,101079.249,1.4063e-05,1.0,101083.11
101042.21,101042.21,101042.21,101042.21,0.0,0.0,101042.21
101083.177,101083.177,101083.177,101083.177,0.0,0.0,101083.177
101148.485,101148.485,101148.485,101148.485,0.0,0.0,101148.485
101118.25,101183.1,101118.25,101118.72,1.2692e-05,1.0,101183.1
101191.587,101191.587,101191.587,101191.587,0.0,0.0,101191.587
101255.4,101255.4,101129.893,101198.858,1.1618e-05,1.0,101255.4
101265.08,101265.08,101265.08,101265.08,0.0,0.0,101265.08
101310.615,101310.615,101310.615,101310.615,0.0,0.0,101310.615
101373.1,101374.005,101310.615,101374.005,1.0831e-05,1.0,101373.1
101339.19,101339.19,101339.19,101339.19,0.0,0.0,101339.19
101334.69,101343.35,101334.69,101343.35,0.0,0.0,101339.02
101299.715,101299.715,101299.715,101299.715,0.0,0.0,101299.715
101336.85,101400.0,101336.85,101336.85,3.4384e-05,1.0,101400.0
101319.85,101319.85,101319.85,101319.85,0.0,0.0,101319.85
101346.55,101346.55,101346.55,101346.55,0.0,0.0,101346.55
101362.6,101362.6,101362.6,101362.6,0.0,0.0,101362.6
101341.57,101341.57,101341.57,101341.57,0.0,0.0,101341.57
101370.067,101370.067,101370.067,101370.067,0.0,0.0,101370.067
101395.4565,101395.4565,101395.4565,101395.4565,0.0,0.0,101395.4565
101400.0,101511.4035,101400.0,101511.4035,0.001965616,1.0,101400.0
101455.485,101455.485,101420.896,101420.896,0.0,0.0,101438.1905
101459.995,101496.3435,101459.995,101496.3435,0.0,0.0,101478.16925
101564.989,101564.989,101564.989,101564.989,0.0,0.0,101564.989
101509.402,101509.402,101509.402,101509.402,0.0,0.0,101509.402
101442.2045,101442.2045,101442.2045,101442.2045,0.0,0.0,101442.2045
101500.9585,101500.9585,101500.9585,101500.9585,0.0,0.0,101500.9585
101560.168,101604.3266159998,101560.168,101567.2831159998,0.0,0.0,101582.2473079999
101516.67,101516.67,101516.67,101516.67,0.0,0.0,101516.67
101455.0255,101455.0255,101455.0255,101455.0255,0.0,0.0,101455.0255
101381.614,101493.97,101381.614,101493.97,0.000604472,1.0,101381.614
101440.8,101493.97,101384.085,101433.826,0.00083112,3.0,101418.6223144492
101485.2395,101485.2395,101417.8815,101417.8815,0.0,0.0,101451.5605
101352.692,101352.692,101352.692,101352.692,0.0,0.0,101352.692
101440.1695,101450.6975,101440.1695,101450.6975,0.0,0.0,101445.4335
101525.8255,101525.8255,101525.8255,101525.8255,0.0,0.0,101525.8255
101551.073,101551.073,101551.073,101551.073,0.0,0.0,101551.073
101587.5001159998,101587.5001159998,101536.357,101570.4966159999,0.001416485,1.0,101536.357
101603.9216159998,101603.9216159998,101603.9216159998,101603.9216159998,0.0,0.0,101603.9216159998
101637.2616159998,101637.2616159998,101637.2616159998,101637.2616159998,0.0,0.0,101637.2616159998
101616.1216159999,101616.1216159999,101593.6,101604.3336159998,0.00097755,1.0,101593.6
101626.3716159999,101776.2,101626.3716159999,101776.2,0.007048421,1.0,101638.6432319997
101714.765,101714.765,101605.1035,101663.245,0.0,0.0,101659.93425
101718.45,101751.5105,101718.45,101751.5105,0.0,0.0,101734.98025
101692.0405,101692.0405,101692.0405,101692.0405,0.0,0.0,101692.0405
101745.125,101745.125,101745.125,101745.125,0.0,0.0,101745.125
101783.409,101783.409,101783.409,101783.409,0.0,0.0,101783.409
101864.4085,101864.4085,101864.4085,101864.4085,0.0,0.0,101864.4085
